order_id;return_id;order_date;return_date;return_delay_days;product_name;category;quantity;unit_price;return_amount;return_reason;return_status;sales_channel;carrier;region;city
CMD-10545;RET-20545;2024-12-16;2025-01-09;24;Plante artificielle;Maison & Jardin;2;336.6;673.2;Produit défectueux;Échangé;Application mobile;DHL;Hauts-de-France;Amiens
CMD-10546;RET-20546;2024-12-11;2024-12-20;9;Chargeur;Électronique;3;67.49;202.47;Délai de livraison trop long;En cours de traitement;Application mobile;DHL;Île-de-France;Versailles
CMD-10547;RET-20547;2024-11-01;2024-11-04;3;Chaussures;Vêtements;1;299.49;299.49;Produit défectueux;Remboursé;Marketplace;Colissimo;Hauts-de-France;Amiens
CMD-10548;RET-20548;2024-04-24;2024-05-14;20;Chaussures;Vêtements;3;61.39;184.17;Commande en double;Remboursé;Marketplace;UPS;Bretagne;Brest
CMD-10549;RET-20549;2024-05-29;2024-06-24;26;Crème hydratante;Beauté & Santé;2;344.58;689.16;Livraison endommagée;Remboursé;Application mobile;UPS;Nouvelle-Aquitaine;Limoges
CMD-10550;RET-20550;2024-09-10;2024-09-18;8;Gourde;Sport & Loisirs;1;206.44;206.44;Changement d'avis;En cours de traitement;Site web;Chronopost;Provence-Alpes-Côte d'Azur;Marseille
CMD-10551;RET-20551;2024-10-21;2024-11-03;13;Résistance élastique;Sport & Loisirs;2;263.69;527.38;Ne correspond pas à la description;Échangé;Application mobile;Chronopost;Pays de la Loire;Nantes
CMD-10552;RET-20552;2024-11-24;2024-12-22;28;Tapis de yoga;Sport & Loisirs;2;325.26;650.52;Changement d'avis;Refusé;Application mobile;Colissimo;Bretagne;Brest
CMD-10553;RET-20553;2024-04-16;2024-05-16;30;Brosse à dents électrique;Beauté & Santé;2;217.57;435.14;Ne correspond pas à la description;En cours de traitement;Site web;Mondial Relay;Hauts-de-France;Amiens
CMD-10554;RET-20554;2024-09-14;2024-09-29;15;Chaussures;Vêtements;1;186.78;186.78;Mauvaise taille / couleur;Échangé;Marketplace;Colissimo;Nouvelle-Aquitaine;Pau
CMD-10555;RET-20555;2024-09-24;2024-09-28;4;Crème hydratante;Beauté & Santé;3;161.62;484.86;Ne correspond pas à la description;Remboursé;Site web;Colissimo;Occitanie;Nîmes
CMD-10556;RET-20556;2024-03-27;2024-04-16;20;Chaussures;Vêtements;3;51.41;154.23;Livraison endommagée;Remboursé;Application mobile;Mondial Relay;Auvergne-Rhône-Alpes;Lyon
CMD-10557;RET-20557;2024-05-31;2024-06-29;29;Tablette;Électronique;2;110.15;220.3;Mauvaise taille / couleur;Refusé;Marketplace;DHL;Auvergne-Rhône-Alpes;Clermont-Ferrand
CMD-10558;RET-20558;2024-07-07;2024-07-13;6;Écouteurs;Électronique;1;140.15;140.15;Ne correspond pas à la description;En cours de traitement;Site web;Colissimo;Provence-Alpes-Côte d'Azur;Marseille
CMD-10559;RET-20559;2024-11-04;2024-12-04;30;Chaussures;Vêtements;2;70.67;141.34;Produit défectueux;En cours de traitement;Site web;Colissimo;Bretagne;Rennes
CMD-10560;RET-20560;2024-10-10;2024-11-02;23;Lampe;Maison & Jardin;1;34.79;34.79;Ne correspond pas à la description;Remboursé;Marketplace;Chronopost;Normandie;Le Havre
CMD-10561;RET-20561;2025-01-26;2025-02-16;21;Smartphone;Électronique;3;142.76;428.28;Ne correspond pas à la description;Remboursé;Site web;UPS;Nouvelle-Aquitaine;Limoges
CMD-10562;RET-20562;2024-10-28;2024-11-11;14;Tapis de yoga;Sport & Loisirs;3;86.79;260.37;Commande en double;Remboursé;Application mobile;DHL;Grand Est;Metz
CMD-10563;RET-20563;2024-08-15;2024-09-06;22;Plante artificielle;Maison & Jardin;1;224.97;224.97;Mauvaise taille / couleur;Refusé;Site web;UPS;Auvergne-Rhône-Alpes;Grenoble
CMD-10564;RET-20564;2024-07-24;2024-08-14;21;Pantalon;Vêtements;3;23.37;70.11;Produit défectueux;Échangé;Marketplace;DHL;Grand Est;Metz
CMD-10565;RET-20565;2024-11-02;2024-11-05;3;Gourde;Sport & Loisirs;1;22.14;22.14;Délai de livraison trop long;Remboursé;Site web;Mondial Relay;Île-de-France;Versailles
CMD-10566;RET-20566;2025-01-21;2025-01-31;10;Casque vélo;Sport & Loisirs;2;338.64;677.28;Ne correspond pas à la description;Remboursé;Marketplace;UPS;Île-de-France;Paris
CMD-10567;RET-20567;2024-04-27;2024-05-04;7;Parfum;Beauté & Santé;3;305.87;917.61;Changement d'avis;Remboursé;Site web;Chronopost;Pays de la Loire;Nantes
CMD-10568;RET-20568;2024-11-03;2024-11-24;21;Chargeur;Électronique;3;25.57;76.71;Produit défectueux;Remboursé;Site web;Colissimo;Nouvelle-Aquitaine;Bordeaux
CMD-10569;RET-20569;2024-10-17;2024-11-06;20;Chaussures;Vêtements;1;288.05;288.05;Mauvaise taille / couleur;En cours de traitement;Site web;Chronopost;Auvergne-Rhône-Alpes;Lyon
CMD-10570;RET-20570;2024-10-02;2024-10-13;11;Résistance élastique;Sport & Loisirs;1;341.79;341.79;Produit défectueux;En cours de traitement;Marketplace;Colissimo;Normandie;Le Havre
CMD-10571;RET-20571;2024-12-26;2025-01-01;6;Lampe;Maison & Jardin;1;103.12;103.12;Changement d'avis;Échangé;Site web;Mondial Relay;Grand Est;Strasbourg
CMD-10572;RET-20572;2024-03-18;2024-03-23;5;Montre connectée;Électronique;2;274.4;548.8;Produit défectueux;Remboursé;Téléphone;Mondial Relay;Île-de-France;Boulogne-Billancourt
CMD-10573;RET-20573;2024-07-21;2024-08-04;14;Gourde;Sport & Loisirs;1;58.65;58.65;Mauvaise taille / couleur;Remboursé;Site web;Colissimo;Hauts-de-France;Valenciennes
CMD-10574;RET-20574;2024-12-28;2025-01-03;6;Casque vélo;Sport & Loisirs;1;223.25;223.25;Mauvaise taille / couleur;Échangé;Site web;Mondial Relay;Hauts-de-France;Amiens
CMD-10575;RET-20575;2024-04-15;2024-05-05;20;Cadre photo;Maison & Jardin;3;84.55;253.65;Produit défectueux;Remboursé;Site web;UPS;Occitanie;Montpellier
CMD-10576;RET-20576;2024-11-07;2024-11-13;6;T-shirt;Vêtements;1;229.25;229.25;Mauvaise taille / couleur;Remboursé;Marketplace;UPS;Hauts-de-France;Lille
CMD-10577;RET-20577;2024-03-20;2024-03-24;4;Montre connectée;Électronique;1;63.74;63.74;Mauvaise taille / couleur;Remboursé;Site web;UPS;Île-de-France;Boulogne-Billancourt
CMD-10578;RET-20578;2024-12-26;2025-01-14;19;Plante artificielle;Maison & Jardin;1;264.01;264.01;Commande en double;Remboursé;Site web;UPS;Provence-Alpes-Côte d'Azur;Marseille
CMD-10579;RET-20579;2024-06-08;2024-06-21;13;T-shirt;Vêtements;2;208.93;417.86;Produit défectueux;En cours de traitement;Application mobile;UPS;Île-de-France;Boulogne-Billancourt
CMD-10580;RET-20580;2024-09-05;2024-09-10;5;Gourde;Sport & Loisirs;3;131.92;395.76;Ne correspond pas à la description;Remboursé;Application mobile;DHL;Hauts-de-France;Lille
CMD-10581;RET-20581;2024-05-06;2024-05-10;4;Sac de sport;Sport & Loisirs;2;68.21;136.42;Livraison endommagée;Échangé;Marketplace;Mondial Relay;Provence-Alpes-Côte d'Azur;Marseille
CMD-10582;RET-20582;2024-05-24;2024-06-12;19;Sérum visage;Beauté & Santé;1;149.98;149.98;Livraison endommagée;Remboursé;Application mobile;UPS;Pays de la Loire;Angers
CMD-10583;RET-20583;2024-07-18;2024-07-19;1;Gourde;Sport & Loisirs;1;121.28;121.28;Livraison endommagée;Échangé;Site web;Mondial Relay;Normandie;Rouen
CMD-10584;RET-20584;2024-02-29;2024-03-14;14;Smartphone;Électronique;2;259.38;518.76;Mauvaise taille / couleur;Remboursé;Marketplace;Colissimo;Pays de la Loire;Nantes
CMD-10585;RET-20585;2024-10-15;2024-10-31;16;T-shirt;Vêtements;3;266.05;798.15;Produit défectueux;Remboursé;Application mobile;Colissimo;Grand Est;Strasbourg
CMD-10586;RET-20586;2024-03-06;2024-03-22;16;Coussin;Maison & Jardin;3;166.16;498.48;Mauvaise taille / couleur;Refusé;Application mobile;Chronopost;Normandie;Le Havre
CMD-10587;RET-20587;2025-02-21;2025-02-26;13;Veste;Vêtements;3;167.86;503.58;Produit défectueux;En cours de traitement;Site web;Colissimo;Île-de-France;Versailles
CMD-10588;RET-20588;2024-07-27;2024-08-10;14;Cadre photo;Maison & Jardin;3;205.58;616.74;Produit défectueux;En cours de traitement;Marketplace;Colissimo;Occitanie;Nîmes
CMD-10589;RET-20589;2024-11-16;2024-12-16;30;Lampe;Maison & Jardin;1;140.2;140.2;Produit défectueux;Remboursé;Application mobile;Colissimo;Bretagne;Quimper
CMD-10590;RET-20590;2024-12-10;2025-01-02;23;Pantalon;Vêtements;2;91.14;182.28;Mauvaise taille / couleur;Refusé;Application mobile;Chronopost;Auvergne-Rhône-Alpes;Clermont-Ferrand
CMD-10591;RET-20591;2024-06-21;2024-07-02;11;Tapis;Maison & Jardin;3;241.28;723.84;Produit défectueux;Remboursé;Application mobile;Mondial Relay;Hauts-de-France;Lille
CMD-10592;RET-20592;2024-04-29;2024-05-15;16;Complément alimentaire;Beauté & Santé;2;163.67;327.34;Livraison endommagée;En cours de traitement;Téléphone;Colissimo;Provence-Alpes-Côte d'Azur;Toulon
CMD-10593;RET-20593;2024-06-02;2024-07-01;29;Tapis de yoga;Sport & Loisirs;1;142.83;142.83;Délai de livraison trop long;Remboursé;Site web;Colissimo;Nouvelle-Aquitaine;Pau
CMD-10594;RET-20594;2025-02-17;2025-02-22;5;Gourde;Sport & Loisirs;1;187.03;187.03;Mauvaise taille / couleur;Échangé;Téléphone;UPS;Île-de-France;Boulogne-Billancourt
CMD-10595;RET-20595;2024-08-22;2024-09-05;14;Tapis de yoga;Sport & Loisirs;2;74.28;148.56;Livraison endommagée;Remboursé;Site web;Mondial Relay;Île-de-France;Paris
CMD-10596;RET-20596;2024-08-20;2024-09-10;21;Plante artificielle;Maison & Jardin;3;236.39;709.17;Mauvaise taille / couleur;Remboursé;Site web;DHL;Pays de la Loire;Le Mans
CMD-10597;RET-20597;2024-05-24;2024-06-19;26;Coussin;Maison & Jardin;2;136.45;272.9;Produit défectueux;Remboursé;Téléphone;Mondial Relay;Hauts-de-France;Lille
CMD-10598;RET-20598;2024-05-19;2024-06-11;23;Brosse à dents électrique;Beauté & Santé;1;340.89;340.89;Ne correspond pas à la description;Remboursé;Site web;Chronopost;Nouvelle-Aquitaine;Bordeaux
CMD-10599;RET-20599;2024-10-09;2024-10-18;9;Coussin;Maison & Jardin;1;201.25;201.25;Ne correspond pas à la description;Remboursé;Site web;Mondial Relay;Île-de-France;Versailles
CMD-10600;RET-20600;2024-05-20;2024-06-07;18;Lampe;Maison & Jardin;1;147.55;147.55;Livraison endommagée;En cours de traitement;Site web;Mondial Relay;Bretagne;Rennes
CMD-10601;RET-20601;2024-11-12;2024-11-23;11;Plante artificielle;Maison & Jardin;2;339.67;679.34;Produit défectueux;Échangé;Téléphone;UPS;Normandie;Le Havre
CMD-10602;RET-20602;2024-08-18;2024-09-10;23;Chargeur;Électronique;1;57.4;57.4;Ne correspond pas à la description;Remboursé;Marketplace;UPS;Pays de la Loire;Nantes
CMD-10603;RET-20603;2024-08-27;2024-08-30;3;Lampe;Maison & Jardin;3;228.05;684.15;Ne correspond pas à la description;Refusé;Site web;Colissimo;Normandie;Le Havre
CMD-10604;RET-20604;2024-04-09;2024-04-27;18;Tapis de yoga;Sport & Loisirs;3;144.1;432.3;Changement d'avis;Remboursé;Site web;DHL;Bretagne;Brest
CMD-10605;RET-20605;2024-09-17;2024-09-22;5;Résistance élastique;Sport & Loisirs;2;136.76;273.52;Ne correspond pas à la description;Refusé;Marketplace;Colissimo;Hauts-de-France;Amiens
CMD-10606;RET-20606;2024-06-16;2024-07-10;24;Sac de sport;Sport & Loisirs;2;108.14;216.28;Livraison endommagée;Remboursé;Application mobile;Colissimo;Grand Est;Metz
CMD-10607;RET-20607;2024-05-10;2024-05-17;7;Plante artificielle;Maison & Jardin;3;345.46;1036.38;Commande en double;Remboursé;Site web;DHL;Auvergne-Rhône-Alpes;Clermont-Ferrand
CMD-10608;RET-20608;2024-09-26;2024-10-02;6;Parfum;Beauté & Santé;3;203.09;609.27;Produit défectueux;Remboursé;Application mobile;Colissimo;Nouvelle-Aquitaine;Bordeaux
CMD-10609;RET-20609;2024-07-30;2024-08-26;27;Brosse à dents électrique;Beauté & Santé;2;200.16;400.32;Produit défectueux;Remboursé;Site web;UPS;Bretagne;Rennes
CMD-10610;RET-20610;2024-04-30;2024-05-21;21;Plante artificielle;Maison & Jardin;1;177.24;177.24;Produit défectueux;Remboursé;Téléphone;Colissimo;Occitanie;Toulouse
CMD-10611;RET-20611;2024-12-29;2025-01-22;24;Cadre photo;Maison & Jardin;2;202.3;404.6;Changement d'avis;Refusé;Marketplace;DHL;Hauts-de-France;Valenciennes
CMD-10612;RET-20612;2024-11-15;2024-12-09;24;Crème hydratante;Beauté & Santé;2;65.37;130.74;Ne correspond pas à la description;En cours de traitement;Site web;Chronopost;Île-de-France;Paris
CMD-10613;RET-20613;2024-03-25;2024-04-03;9;Plante artificielle;Maison & Jardin;3;320.12;960.36;Ne correspond pas à la description;Remboursé;Téléphone;Mondial Relay;Provence-Alpes-Côte d'Azur;Marseille
CMD-10614;RET-20614;2024-06-05;2024-06-30;25;T-shirt;Vêtements;3;265.89;797.67;Livraison endommagée;En cours de traitement;Application mobile;DHL;Pays de la Loire;Angers
CMD-10615;RET-20615;2024-07-14;2024-08-05;22;Lampe;Maison & Jardin;3;207.22;621.66;Produit défectueux;Remboursé;Marketplace;UPS;Nouvelle-Aquitaine;Bordeaux
CMD-10616;RET-20616;2024-08-19;2024-09-18;30;T-shirt;Vêtements;1;62.55;62.55;Commande en double;Échangé;Application mobile;Mondial Relay;Occitanie;Toulouse
CMD-10617;RET-20617;2024-11-25;2024-12-18;23;Crème hydratante;Beauté & Santé;2;166.57;333.14;Commande en double;En cours de traitement;Application mobile;DHL;Auvergne-Rhône-Alpes;Lyon
CMD-10618;RET-20618;2025-02-14;2025-02-26;12;Robe;Vêtements;3;187.86;563.58;Changement d'avis;Remboursé;Marketplace;Chronopost;Provence-Alpes-Côte d'Azur;Marseille
CMD-10619;RET-20619;2024-05-02;2024-05-30;28;Pantalon;Vêtements;2;52.62;105.24;Mauvaise taille / couleur;En cours de traitement;Site web;Colissimo;Nouvelle-Aquitaine;Bordeaux
CMD-10620;RET-20620;2024-10-31;2024-11-25;25;Tapis de yoga;Sport & Loisirs;1;46.66;46.66;Produit défectueux;Remboursé;Site web;Colissimo;Pays de la Loire;Le Mans
CMD-10621;RET-20621;2024-07-30;2024-08-21;22;Smartphone;Électronique;1;322.83;322.83;Livraison endommagée;Remboursé;Site web;Colissimo;Occitanie;Nîmes
CMD-10622;RET-20622;2024-05-11;2024-06-08;28;Cadre photo;Maison & Jardin;2;129.75;259.5;Changement d'avis;Remboursé;Site web;Mondial Relay;Pays de la Loire;Le Mans
CMD-10623;RET-20623;2024-03-05;2024-03-22;17;Pantalon;Vêtements;2;68.4;136.8;Délai de livraison trop long;Remboursé;Site web;Mondial Relay;Pays de la Loire;Nantes
CMD-10624;RET-20624;2025-02-23;2025-02-26;16;Cadre photo;Maison & Jardin;1;159.49;159.49;Livraison endommagée;Refusé;Site web;Mondial Relay;Auvergne-Rhône-Alpes;Lyon
CMD-10625;RET-20625;2024-06-22;2024-07-06;14;Écouteurs;Électronique;1;168.41;168.41;Mauvaise taille / couleur;Remboursé;Site web;Colissimo;Pays de la Loire;Nantes
CMD-10626;RET-20626;2024-04-09;2024-04-20;11;Tapis de yoga;Sport & Loisirs;2;106.43;212.86;Ne correspond pas à la description;Refusé;Site web;Mondial Relay;Normandie;Le Havre
CMD-10627;RET-20627;2024-09-22;2024-10-02;10;Gourde;Sport & Loisirs;1;314.22;314.22;Ne correspond pas à la description;Remboursé;Application mobile;Colissimo;Bretagne;Quimper
CMD-10628;RET-20628;2024-09-16;2024-10-01;15;Crème hydratante;Beauté & Santé;1;58.74;58.74;Mauvaise taille / couleur;Remboursé;Téléphone;Chronopost;Grand Est;Metz
CMD-10629;RET-20629;2024-03-31;2024-04-12;12;Veste;Vêtements;1;212.29;212.29;Ne correspond pas à la description;Remboursé;Application mobile;Mondial Relay;Grand Est;Strasbourg
CMD-10630;RET-20630;2024-12-26;2025-01-04;9;Résistance élastique;Sport & Loisirs;2;236.67;473.34;Mauvaise taille / couleur;Remboursé;Application mobile;Colissimo;Grand Est;Reims
CMD-10631;RET-20631;2024-07-04;2024-07-20;16;Gourde;Sport & Loisirs;3;330.42;991.26;Changement d'avis;En cours de traitement;Application mobile;Colissimo;Île-de-France;Paris
CMD-10632;RET-20632;2024-05-28;2024-06-10;13;Brosse à dents électrique;Beauté & Santé;1;112.94;112.94;Commande en double;Échangé;Application mobile;UPS;Normandie;Rouen
CMD-10633;RET-20633;2024-10-22;2024-10-29;7;Plante artificielle;Maison & Jardin;2;181.63;363.26;Commande en double;Remboursé;Site web;Colissimo;Pays de la Loire;Angers
CMD-10634;RET-20634;2024-10-04;2024-11-02;29;Chargeur;Électronique;2;116.95;233.9;Mauvaise taille / couleur;Remboursé;Application mobile;DHL;Grand Est;Reims
CMD-10635;RET-20635;2025-02-22;2025-02-26;6;Sac de sport;Sport & Loisirs;1;116.24;116.24;Commande en double;Échangé;Application mobile;Mondial Relay;Grand Est;Reims
CMD-10636;RET-20636;2025-02-11;2025-02-26;18;Parfum;Beauté & Santé;2;201.17;402.34;Produit défectueux;Remboursé;Application mobile;UPS;Nouvelle-Aquitaine;Limoges
CMD-10637;RET-20637;2025-01-07;2025-01-29;22;Tapis;Maison & Jardin;2;30.88;61.76;Produit défectueux;Remboursé;Marketplace;Mondial Relay;Normandie;Rouen
CMD-10638;RET-20638;2024-03-11;2024-04-05;25;Plante artificielle;Maison & Jardin;1;155.57;155.57;Ne correspond pas à la description;Échangé;Site web;DHL;Provence-Alpes-Côte d'Azur;Nice
CMD-10639;RET-20639;2024-12-26;2024-12-29;3;Écouteurs;Électronique;1;124.78;124.78;Ne correspond pas à la description;Remboursé;Marketplace;Mondial Relay;Île-de-France;Versailles
CMD-10640;RET-20640;2024-11-16;2024-12-15;29;Résistance élastique;Sport & Loisirs;1;246.63;246.63;Délai de livraison trop long;Remboursé;Site web;Mondial Relay;Normandie;Rouen
CMD-10641;RET-20641;2024-04-17;2024-05-13;26;Tapis de yoga;Sport & Loisirs;3;239.54;718.62;Mauvaise taille / couleur;En cours de traitement;Site web;Mondial Relay;Provence-Alpes-Côte d'Azur;Nice
CMD-10642;RET-20642;2024-07-29;2024-08-10;12;Gourde;Sport & Loisirs;2;226.05;452.1;Ne correspond pas à la description;Remboursé;Site web;Mondial Relay;Auvergne-Rhône-Alpes;Clermont-Ferrand
CMD-10643;RET-20643;2024-09-19;2024-10-15;26;Chaussures;Vêtements;3;335.7;1007.1;Mauvaise taille / couleur;Remboursé;Application mobile;Mondial Relay;Normandie;Rouen
CMD-10644;RET-20644;2024-10-27;2024-11-10;14;Veste;Vêtements;1;231.52;231.52;Commande en double;Remboursé;Application mobile;Chronopost;Hauts-de-France;Valenciennes
CMD-10645;RET-20645;2024-09-26;2024-10-09;13;Cadre photo;Maison & Jardin;3;164.1;492.3;Livraison endommagée;Échangé;Application mobile;Chronopost;Pays de la Loire;Nantes
CMD-10646;RET-20646;2024-12-18;2025-01-03;16;Robe;Vêtements;2;328.64;657.28;Livraison endommagée;En cours de traitement;Téléphone;Colissimo;Pays de la Loire;Le Mans
CMD-10647;RET-20647;2024-11-20;2024-11-27;7;Plante artificielle;Maison & Jardin;1;91.73;91.73;Mauvaise taille / couleur;En cours de traitement;Téléphone;Chronopost;Hauts-de-France;Amiens
CMD-10648;RET-20648;2024-09-25;2024-10-04;9;Coussin;Maison & Jardin;2;243.53;487.06;Ne correspond pas à la description;Remboursé;Site web;DHL;Occitanie;Montpellier
CMD-10649;RET-20649;2024-10-21;2024-11-06;16;Parfum;Beauté & Santé;2;229.95;459.9;Produit défectueux;Remboursé;Site web;DHL;Île-de-France;Paris
CMD-10650;RET-20650;2025-01-29;2025-02-16;18;T-shirt;Vêtements;3;175.19;525.57;Livraison endommagée;Remboursé;Application mobile;Colissimo;Île-de-France;Paris
CMD-10651;RET-20651;2024-09-22;2024-10-21;29;Lampe;Maison & Jardin;2;330.68;661.36;Produit défectueux;Échangé;Téléphone;Mondial Relay;Nouvelle-Aquitaine;Bordeaux
CMD-10652;RET-20652;2025-02-01;2025-02-26;27;Complément alimentaire;Beauté & Santé;2;178.79;357.58;Mauvaise taille / couleur;En cours de traitement;Site web;Mondial Relay;Auvergne-Rhône-Alpes;Lyon
CMD-10653;RET-20653;2024-09-13;2024-10-09;26;Robe;Vêtements;1;59.05;59.05;Délai de livraison trop long;Remboursé;Site web;Mondial Relay;Nouvelle-Aquitaine;Bordeaux
CMD-10654;RET-20654;2024-03-26;2024-04-11;16;Brosse à dents électrique;Beauté & Santé;3;332.56;997.68;Mauvaise taille / couleur;Échangé;Téléphone;Chronopost;Provence-Alpes-Côte d'Azur;Toulon
CMD-10655;RET-20655;2024-08-30;2024-09-15;16;Tapis;Maison & Jardin;1;229.44;229.44;Livraison endommagée;Échangé;Téléphone;Chronopost;Normandie;Rouen
CMD-10656;RET-20656;2024-07-05;2024-07-23;18;Résistance élastique;Sport & Loisirs;3;335.88;1007.64;Produit défectueux;En cours de traitement;Marketplace;UPS;Provence-Alpes-Côte d'Azur;Toulon
CMD-10657;RET-20657;2024-03-02;2024-04-01;30;Résistance élastique;Sport & Loisirs;2;40.69;81.38;Ne correspond pas à la description;En cours de traitement;Téléphone;DHL;Occitanie;Montpellier
CMD-10658;RET-20658;2025-01-21;2025-02-04;14;Écouteurs;Électronique;1;289.89;289.89;Changement d'avis;En cours de traitement;Site web;UPS;Bretagne;Brest
CMD-10659;RET-20659;2024-04-18;2024-05-15;27;Veste;Vêtements;3;32.56;97.68;Changement d'avis;Remboursé;Site web;Colissimo;Grand Est;Metz
CMD-10660;RET-20660;2024-03-24;2024-04-14;21;Robe;Vêtements;3;56.27;168.81;Changement d'avis;Remboursé;Site web;Chronopost;Grand Est;Strasbourg
CMD-10661;RET-20661;2024-07-03;2024-07-20;17;Chaussures;Vêtements;3;149.51;448.53;Mauvaise taille / couleur;Échangé;Site web;Mondial Relay;Provence-Alpes-Côte d'Azur;Nice
